id;timestamp;entry_id;amount_charged
7848;2025-05-22 16:10:39.805351;7780;8.3
7849;2025-05-22 15:57:39.805351;7885;1.4
7850;2025-05-22 15:39:39.805351;7896;1.7
7851;2025-05-22 17:41:39.805351;7897;5.67
7852;2025-05-22 18:17:39.805351;7875;3.92
7853;2025-05-22 10:56:39.805351;7713;0.77
7854;2025-05-22 15:05:39.805351;7863;1.07
7855;2025-05-22 17:48:39.805351;7820;20.07
7856;2025-05-22 19:25:39.805351;7883;9.8
7857;2025-05-22 18:08:39.805351;7888;3.52
7858;2025-05-22 15:33:39.805351;7853;7.33
7859;2025-05-22 18:58:39.805351;7898;8.13
7860;2025-05-22 15:38:39.805351;7867;5.8
7861;2025-05-22 14:46:39.805351;7858;1.87
7862;2025-05-22 14:10:39.805351;7842;0.73
7863;2025-05-22 18:24:39.805351;7899;3.48
7864;2025-05-22 17:02:39.805351;7844;3.5
7865;2025-05-22 17:39:39.805351;7767;5.98
7866;2025-05-22 18:05:39.805351;7855;4.32
7867;2025-05-22 15:45:39.805351;7908;2.47
7868;2025-05-22 14:15:39.805351;7870;0.25
7869;2025-05-22 15:24:39.805351;7904;0.77
7870;2025-05-22 17:15:39.805351;7871;1.51
7871;2025-05-22 16:30:39.805351;7916;1.1
7872;2025-05-22 15:23:39.805351;7903;1.47
7873;2025-05-22 14:59:39.805351;7884;0.23
7874;2025-05-22 17:26:39.805351;7878;3.03
7875;2025-05-22 17:45:39.805351;7914;2.4
7876;2025-05-22 15:38:39.805351;7910;0.4
7877;2025-05-22 19:09:39.805351;7895;8.7
7878;2025-05-22 19:15:39.805351;7922;14.87
7879;2025-05-22 18:40:39.805351;7921;3.17
7880;2025-05-22 20:24:39.805351;7907;10.6
7881;2025-05-22 18:07:39.805351;7911;5.7
7882;2025-05-22 20:17:39.805351;7901;10.7
7883;2025-05-22 17:35:39.805351;7900;5.33
7884;2025-05-22 19:40:39.805351;7905;4.6
7885;2025-05-22 16:26:39.805351;7902;1.45
7886;2025-05-22 20:14:39.805351;7919;9.6
7887;2025-05-22 19:34:39.805351;7893;4.8
7888;2025-05-22 17:29:39.805351;7932;3.5
7889;2025-05-22 17:35:39.805351;7928;1.93
7890;2025-05-22 19:05:39.805351;7912;3.78
7891;2025-05-22 17:28:39.805351;7915;2.1
7892;2025-05-22 18:13:39.805351;7890;3.57
7893;2025-05-22 17:07:39.805351;7938;1.27
7894;2025-05-22 21:00:39.805351;7927;10.77
7895;2025-05-22 21:25:39.805351;7936;11.17
7896;2025-05-22 14:59:39.805351;7854;0.62
7897;2025-05-22 10:50:39.805351;7719;0.23
7898;2025-05-22 18:27:39.805351;7947;1.22
7899;2025-05-22 19:15:39.805351;7933;7.0
7900;2025-05-22 18:21:39.805351;7937;2.52
7901;2025-05-22 17:29:39.805351;7889;5.67
7902;2025-05-22 12:52:39.805351;7800;0.45
7903;2025-05-22 16:50:39.805351;7859;5.97
7904;2025-05-22 15:01:39.805351;7874;2.6
7905;2025-05-22 12:46:39.805351;7809;0.5
7906;2025-05-22 16:53:39.805351;7934;1.1
7907;2025-05-22 19:18:39.805351;7951;3.07
7908;2025-05-22 15:25:39.805351;7799;3.03
7909;2025-05-22 14:57:39.805351;7847;1.37
7910;2025-05-22 18:16:39.805351;7959;1.93
7911;2025-05-22 16:23:39.805351;7877;3.97
7912;2025-05-22 19:30:39.805351;7942;3.58
7913;2025-05-22 17:28:39.805351;7892;1.4
7914;2025-05-22 20:41:39.805351;7943;4.75
7915;2025-05-22 21:21:39.805351;7930;11.3
7916;2025-05-22 17:30:39.805351;7948;0.71
7917;2025-05-22 15:55:39.805351;7924;0.35
7918;2025-05-22 21:17:39.805351;7913;5.95
7919;2025-05-22 18:09:39.805351;7940;2.27
7920;2025-05-22 18:51:39.805351;7925;3.28
7921;2025-05-22 20:32:39.805351;7891;11.73
7922;2025-05-22 14:42:39.805351;7850;2.03
7923;2025-05-22 21:59:39.805351;7963;2.78
7924;2025-05-22 17:27:39.805351;7971;1.57
7925;2025-05-22 20:30:39.805351;7906;5.42
7926;2025-05-22 20:18:39.805351;7961;7.87
7927;2025-05-22 21:20:39.805351;7965;9.73
7928;2025-05-22 16:09:39.805351;7861;4.27
7929;2025-05-22 17:18:39.805351;7939;2.83
7930;2025-05-22 21:30:39.805351;7969;4.88
7931;2025-05-22 15:31:39.805351;7834;1.15
7932;2025-05-22 22:33:39.805351;7978;11.43
7933;2025-05-22 20:07:39.805351;7918;4.7
7934;2025-05-22 17:34:39.805351;7976;1.53
7935;2025-05-22 22:26:39.805351;7977;5.6
7936;2025-05-22 10:35:39.805351;7702;0.34
7937;2025-05-22 22:22:39.805351;7984;10.67
7938;2025-05-22 19:43:39.805351;7981;1.4
7939;2025-05-22 19:46:39.805351;7980;2.87
7940;2025-05-22 19:09:39.805351;7894;17.47
7941;2025-05-22 21:31:39.805351;7923;2.98
7942;2025-05-22 18:23:39.805351;7860;8.77
7943;2025-05-22 18:55:39.805351;7962;2.52
7944;2025-05-22 14:26:39.805351;7826;1.47
7945;2025-05-22 21:05:39.805351;7909;23.6
7946;2025-05-22 20:08:39.805351;7995;11.27
7947;2025-05-22 22:17:39.805351;7960;5.93
7948;2025-05-22 17:55:39.805351;7926;2.33
7949;2025-05-22 20:43:39.805351;7973;2.01
7950;2025-05-22 22:43:39.805351;7992;10.93
7951;2025-05-22 19:20:39.805351;7945;6.7
7952;2025-05-22 22:44:39.805351;7983;5.72
7953;2025-05-22 21:09:39.805351;7997;1.89
7954;2025-05-22 22:27:39.805351;7991;2.6
7955;2025-05-22 18:22:39.805351;7966;0.95
7956;2025-05-22 17:26:39.805351;7949;2.6
7957;2025-05-22 16:29:39.805351;7953;1.0
7958;2025-05-22 21:40:39.805351;7999;8.57
7959;2025-05-22 21:10:39.805351;7929;22.0
7960;2025-05-22 20:00:39.805351;7996;2.65
7961;2025-05-22 21:41:39.805351;7989;2.25
7962;2025-05-22 18:06:39.805351;7828;5.03
7963;2025-05-22 21:57:39.805351;7957;5.65
7964;2025-05-22 20:06:39.805351;8008;10.0
7965;2025-05-22 16:37:39.805351;7880;2.15
7966;2025-05-22 14:39:39.805351;7868;1.87
7967;2025-05-22 22:29:39.805351;7987;10.7
7968;2025-05-22 18:39:39.805351;8003;1.2
7969;2025-05-22 20:55:39.805351;7920;2.72
7970;2025-05-22 19:45:39.805351;8004;1.14
7971;2025-05-22 20:08:39.805351;8020;1.1
7972;2025-05-22 20:43:39.805351;8009;1.53
7973;2025-05-22 17:35:39.805351;7967;1.08
7974;2025-05-22 18:05:39.805351;7993;0.8
7975;2025-05-22 20:13:39.805351;7972;7.1
7976;2025-05-22 16:30:39.805351;7964;0.25
7977;2025-05-22 23:03:39.805351;8011;10.73
7978;2025-05-22 17:59:39.805351;8002;0.27
7979;2025-05-22 17:47:39.805351;8006;0.53
7980;2025-05-22 21:54:39.805351;8029;1.88
7981;2025-05-22 17:04:39.805351;7956;0.82
7982;2025-05-22 19:05:39.805351;7952;5.7
7983;2025-05-22 18:50:39.805351;8016;4.07
7984;2025-05-22 20:02:39.805351;8010;2.37
7985;2025-05-22 18:45:39.805351;7955;5.0
7986;2025-05-22 23:09:39.805351;7998;5.77
7987;2025-05-22 21:10:39.805351;7931;10.87
7988;2025-05-22 21:26:39.805351;7946;2.73
7989;2025-05-22 21:55:39.805351;7974;10.37
7990;2025-05-22 17:47:39.805351;7985;0.72
7991;2025-05-22 19:08:39.805351;8027;2.03
7992;2025-05-22 22:33:39.805351;7994;5.25
7993;2025-05-22 16:24:39.805351;7879;0.99
7994;2025-05-22 23:37:39.805351;8043;2.59
7995;2025-05-22 19:07:39.805351;8032;1.8
7996;2025-05-22 18:52:39.805351;8037;1.03
7997;2025-05-22 23:08:39.805351;7990;23.67
7998;2025-05-22 21:25:39.805351;8046;5.77
7999;2025-05-22 23:09:39.805351;8023;5.13
8000;2025-05-22 21:48:39.805351;7968;5.22
8001;2025-05-22 15:52:39.805351;7917;1.87
8002;2025-05-22 19:12:39.805351;8019;0.64
8003;2025-05-22 14:06:39.805351;7796;1.73
8004;2025-05-22 19:23:39.805351;7958;3.07
8005;2025-05-22 18:31:39.805351;8031;0.32
8006;2025-05-22 17:12:39.805351;7944;2.47
8007;2025-05-22 20:08:39.805351;8038;0.88
8008;2025-05-22 18:50:39.805351;8022;0.42
8009;2025-05-22 22:40:39.805351;8025;4.6
8010;2025-05-22 19:22:39.805351;8052;0.57
8011;2025-05-22 18:29:39.805351;8042;0.5
8012;2025-05-22 20:26:39.805351;8044;0.98
8013;2025-05-22 14:44:39.805351;7886;0.25
8014;2025-05-22 19:38:39.805351;7986;2.52
8015;2025-05-22 23:24:39.805351;8050;4.65
8016;2025-05-22 19:52:39.805351;8061;0.85
8017;2025-05-22 20:33:39.805351;8034;4.53
8018;2025-05-22 21:16:39.805351;7970;4.63
8019;2025-05-22 21:33:39.805351;8062;1.27
8020;2025-05-22 22:09:39.805351;8014;4.37
8021;2025-05-22 19:55:39.805351;7941;4.02
8022;2025-05-22 20:36:39.805351;8068;1.42
8023;2025-05-22 18:46:39.805351;8001;5.33
8024;2025-05-22 20:12:39.805351;7935;4.4
8025;2025-05-22 20:50:39.805351;8048;4.53
8026;2025-05-22 20:33:39.805351;8017;5.43
8027;2025-05-23 00:22:39.805351;8056;10.83
8028;2025-05-22 19:41:39.805351;8047;4.53
8029;2025-05-22 21:25:39.805351;8057;1.23
8030;2025-05-22 18:22:39.805351;8005;0.44
8031;2025-05-22 23:45:39.805351;8065;4.63
8032;2025-05-22 23:45:39.805351;8072;4.48
8033;2025-05-22 20:05:39.805351;8040;1.67
8034;2025-05-22 19:53:39.805351;7975;6.23
8035;2025-05-22 20:02:39.805351;8012;2.33
8036;2025-05-22 18:21:39.805351;8007;3.27
8037;2025-05-23 00:07:39.805351;8071;4.85
8038;2025-05-22 19:31:39.805351;8049;0.82
8039;2025-05-22 22:40:39.805351;7982;11.47
8040;2025-05-22 22:55:39.805351;8024;4.9
8041;2025-05-23 01:13:39.805351;8075;11.73
8042;2025-05-22 20:50:39.805351;8030;1.32
8043;2025-05-22 20:12:39.805351;8018;2.32
8044;2025-05-22 20:48:39.805351;8092;1.05
8045;2025-05-22 23:56:39.805351;8053;20.47
8046;2025-05-23 00:02:39.805351;8066;9.83
8047;2025-05-22 23:42:39.805351;8077;17.2
8048;2025-05-22 23:25:39.805351;8051;2.32
8049;2025-05-22 23:57:39.805351;8039;11.1
8050;2025-05-22 23:00:39.805351;8096;6.4
8051;2025-05-22 22:00:39.805351;8083;2.5
8052;2025-05-22 23:53:39.805351;8041;5.47
8053;2025-05-22 16:20:39.805351;7950;0.25
8054;2025-05-22 20:45:39.805351;8094;0.98
8055;2025-05-23 00:42:39.805351;8090;10.07
8056;2025-05-22 21:46:39.805351;8013;16.0
8057;2025-05-22 21:51:39.805351;8102;3.8
8058;2025-05-23 00:49:39.805351;8091;10.23
8059;2025-05-23 00:23:39.805351;8064;5.32
8060;2025-05-23 01:19:39.805351;8103;5.37
8061;2025-05-23 01:39:39.805351;8107;11.2
8062;2025-05-22 23:18:39.805351;8080;1.93
8063;2025-05-22 23:19:39.805351;8110;3.22
8064;2025-05-22 19:20:39.805351;8026;2.53
8065;2025-05-22 20:11:39.805351;8100;0.28
8066;2025-05-22 21:55:39.805351;8111;3.57
8067;2025-05-23 00:25:39.805351;8070;5.2
8068;2025-05-22 19:07:39.805351;8035;0.82
8069;2025-05-22 23:06:39.805351;8074;7.53
8070;2025-05-22 18:29:39.805351;8036;0.25
8071;2025-05-22 19:59:39.805351;8045;3.0
8072;2025-05-22 20:05:39.805351;8101;1.0
8073;2025-05-22 21:19:39.805351;8081;1.85
8074;2025-05-22 21:26:39.805351;8058;1.23
8075;2025-05-22 21:36:39.805351;8105;1.58
8076;2025-05-22 20:50:39.805351;8021;1.43
8077;2025-05-23 02:02:39.805351;8114;11.7
8078;2025-05-22 22:43:39.805351;8085;3.18
8079;2025-05-23 00:38:39.805351;8104;4.67
8080;2025-05-22 20:48:39.805351;8063;1.75
8081;2025-05-22 23:53:39.805351;8127;6.8
8082;2025-05-22 21:14:39.805351;8028;6.2
8083;2025-05-23 00:44:39.805351;8124;2.15
8084;2025-05-23 02:15:39.805351;8132;11.43
8085;2025-05-22 23:52:39.805351;8119;7.07
8086;2025-05-22 22:24:39.805351;8134;3.6
8087;2025-05-23 02:12:39.805351;8130;5.7
8088;2025-05-23 02:39:39.805351;8137;5.97
8089;2025-05-22 20:50:39.805351;8125;0.4
8090;2025-05-22 20:44:39.805351;8109;0.63
8091;2025-05-23 00:06:39.805351;8059;5.1
8092;2025-05-22 19:14:39.805351;8069;0.12
8093;2025-05-22 18:15:39.805351;8015;0.45
8094;2025-05-22 20:56:39.805351;8113;0.77
8095;2025-05-22 20:35:39.805351;8073;5.27
8096;2025-05-23 01:29:39.805351;8095;22.8
8097;2025-05-22 22:36:39.805351;8108;5.03
8098;2025-05-22 22:33:39.805351;8117;2.3
8099;2025-05-22 21:43:39.805351;8082;2.23
8100;2025-05-22 20:07:39.805351;8033;7.47
8101;2025-05-23 01:22:39.805351;8140;4.6
8102;2025-05-23 01:59:39.805351;8138;5.27
8103;2025-05-22 23:55:39.805351;8079;2.23
8104;2025-05-22 22:36:39.805351;8141;1.82
8105;2025-05-23 01:13:39.805351;8093;2.73
8106;2025-05-22 22:25:39.805351;8118;2.12
8107;2025-05-23 00:54:39.805351;8153;1.84
8108;2025-05-22 23:51:39.805351;8106;15.27
8109;2025-05-22 19:26:39.805351;8060;0.87
8110;2025-05-23 00:30:39.805351;8131;7.97
8111;2025-05-22 18:31:39.805351;7869;4.3
8112;2025-05-22 23:09:39.805351;8144;2.2
8113;2025-05-22 21:08:39.805351;8145;1.0
8114;2025-05-23 01:42:39.805351;8155;4.42
8115;2025-05-23 00:51:39.805351;8078;5.42
8116;2025-05-23 02:11:39.805351;8160;9.67
8117;2025-05-22 22:24:39.805351;7988;2.62
8118;2025-05-23 00:26:39.805351;8162;3.05
8119;2025-05-22 23:13:39.805351;8087;3.63
8120;2025-05-23 00:27:39.805351;8164;3.03
8121;2025-05-23 00:02:39.805351;8151;2.9
8122;2025-05-22 19:54:39.805351;8000;5.0
8123;2025-05-23 01:59:39.805351;8170;4.42
8124;2025-05-22 21:58:39.805351;8116;3.43
8125;2025-05-22 21:58:39.805351;8088;2.35
8126;2025-05-22 23:43:39.805351;8158;9.53
8127;2025-05-23 02:31:39.805351;8154;5.23
8128;2025-05-22 21:56:39.805351;8086;9.47
8129;2025-05-22 21:45:39.805351;8166;0.53
8130;2025-05-23 00:10:39.805351;8169;2.6
8131;2025-05-22 23:54:39.805351;8149;11.27
8132;2025-05-23 01:07:39.805351;8165;3.67
8133;2025-05-22 22:55:39.805351;8156;0.82
8134;2025-05-23 00:41:39.805351;8172;3.07
8135;2025-05-22 22:52:39.805351;8161;1.5
8136;2025-05-23 00:22:39.805351;8175;2.68
8137;2025-05-22 22:36:39.805351;8122;4.43
8138;2025-05-23 00:44:39.805351;8097;2.43
8139;2025-05-22 21:19:39.805351;8115;1.12
8140;2025-05-23 00:21:39.805351;8089;4.68
8141;2025-05-23 01:40:39.805351;8126;2.62
8142;2025-05-23 00:39:39.805351;8084;10.3
8143;2025-05-22 21:56:39.805351;8167;0.22
8144;2025-05-23 03:15:39.805351;8181;21.8
8145;2025-05-22 20:03:39.805351;8055;1.15
8146;2025-05-22 23:07:39.805351;8099;6.47
8147;2025-05-23 00:09:39.805351;8159;5.63
8148;2025-05-23 03:20:39.805351;8191;10.5
8149;2025-05-22 23:19:39.805351;8133;1.38
8150;2025-05-23 00:35:39.805351;8179;11.27
8151;2025-05-23 01:38:39.805351;8194;7.0
8152;2025-05-23 00:17:39.805351;8174;5.3
8153;2025-05-23 03:29:39.805351;8171;11.73
8154;2025-05-22 22:38:39.805351;8185;0.75
8155;2025-05-23 01:00:39.805351;8200;5.43
8156;2025-05-23 00:35:39.805351;8199;4.63
8157;2025-05-23 00:14:39.805351;8157;1.46
8158;2025-05-22 22:50:39.805351;8205;0.9
8159;2025-05-22 20:19:39.805351;8112;0.12
8160;2025-05-22 23:44:39.805351;8201;5.8
8161;2025-05-23 00:55:39.805351;8180;3.13
8162;2025-05-22 17:43:39.805351;7979;1.73
8163;2025-05-22 23:35:39.805351;8163;8.67
8164;2025-05-22 21:36:39.805351;8148;0.58
8165;2025-05-23 00:37:39.805351;8198;2.4
8166;2025-05-23 00:51:39.805351;8209;1.19
8167;2025-05-23 00:21:39.805351;8208;3.77
8168;2025-05-23 02:28:39.805351;8193;17.47
8169;2025-05-22 22:58:39.805351;8146;7.93
8170;2025-05-23 04:18:39.805351;8202;11.93
8171;2025-05-23 02:17:39.805351;8128;5.8
8172;2025-05-23 01:36:39.805351;8150;4.5
8173;2025-05-22 21:40:39.805351;8067;2.48
8174;2025-05-23 03:21:39.805351;8168;5.83
8175;2025-05-22 23:19:39.805351;8173;1.68
8176;2025-05-23 02:20:39.805351;8214;3.75
8177;2025-05-23 04:02:39.805351;8203;11.37
8178;2025-05-23 03:26:39.805351;8220;9.5
8179;2025-05-23 00:44:39.805351;8204;2.37
8180;2025-05-23 00:27:39.805351;8227;3.3
8181;2025-05-23 01:09:39.805351;8192;1.52
8182;2025-05-22 23:12:39.805351;8226;0.45
8183;2025-05-22 23:22:39.805351;8229;0.48
8184;2025-05-22 22:54:39.805351;8183;0.53
8185;2025-05-23 00:30:39.805351;8188;1.27
8186;2025-05-23 01:53:39.805351;8221;3.2
8187;2025-05-23 00:03:39.805351;8152;2.85
8188;2025-05-22 22:46:39.805351;8213;1.0
8189;2025-05-23 01:01:39.805351;8129;4.52
8190;2025-05-23 00:33:39.805351;8233;1.57
8191;2025-05-23 00:50:39.805351;8207;1.19
8192;2025-05-23 01:36:39.805351;8240;2.48
8193;2025-05-23 01:36:39.805351;8184;3.75
8194;2025-05-23 04:34:39.805351;8231;2.81
8195;2025-05-22 23:05:39.805351;8234;0.12
8196;2025-05-22 23:35:39.805351;8215;1.0
8197;2025-05-22 22:19:39.805351;8196;0.5
8198;2025-05-23 00:40:39.805351;8206;4.5
8199;2025-05-23 01:01:39.805351;8217;9.6
8200;2025-05-22 23:55:39.805351;8120;14.27
8201;2025-05-23 01:13:39.805351;8189;3.25
8202;2025-05-22 23:14:39.805351;8236;0.25
8203;2025-05-23 03:20:39.805351;8176;22.4
8204;2025-05-23 02:16:39.805351;8177;4.52
8205;2025-05-22 23:34:39.805351;8249;1.0
8206;2025-05-22 23:48:39.805351;8223;1.08
8207;2025-05-23 05:15:39.805351;8256;5.8
8208;2025-05-22 23:24:39.805351;8247;0.25
8209;2025-05-23 00:29:39.805351;8187;5.1
8210;2025-05-23 01:28:39.805351;8210;11.93
8211;2025-05-22 22:13:39.805351;7954;11.93
8212;2025-05-23 01:05:39.805351;8197;2.88
8213;2025-05-22 23:53:39.805351;8121;3.52
8214;2025-05-23 04:13:39.805351;8261;18.6
8215;2025-05-23 01:48:39.805351;8239;1.35
8216;2025-05-23 02:34:39.805351;8225;3.82
8217;2025-05-22 23:52:39.805351;8142;1.52
8218;2025-05-23 00:36:39.805351;8228;3.5
8219;2025-05-23 00:53:39.805351;8264;1.27
8220;2025-05-23 05:24:39.805351;8255;23.8
8221;2025-05-22 23:34:39.805351;8252;0.25
8222;2025-05-23 04:12:39.805351;8254;19.13
8223;2025-05-22 23:44:39.805351;8224;0.98
8224;2025-05-23 00:24:39.805351;8246;2.3
8225;2025-05-23 03:27:39.805351;8230;9.13
8226;2025-05-22 22:54:39.805351;8190;0.46
8227;2025-05-23 05:06:39.805351;8262;5.5
8228;2025-05-23 00:43:39.805351;8211;4.33
8229;2025-05-23 01:37:39.805351;8253;2.2
8230;2025-05-23 02:07:39.805351;8257;2.63
8231;2025-05-23 03:54:39.805351;8276;1.99
8232;2025-05-23 02:28:39.805351;8259;5.9
8233;2025-05-23 01:00:39.805351;8143;4.15
8234;2025-05-23 01:30:39.805351;8272;6.73
8235;2025-05-23 03:42:39.805351;8265;8.03
8236;2025-05-23 00:31:39.805351;8076;10.3
8237;2025-05-23 02:56:39.805351;8251;3.57
8238;2025-05-23 04:13:39.805351;8283;16.6
8239;2025-05-23 00:10:39.805351;8212;1.62
8240;2025-05-23 00:52:39.805351;8269;1.15
8241;2025-05-23 02:28:39.805351;8250;12.47
8242;2025-05-23 04:12:39.805351;8277;4.25
8243;2025-05-23 00:24:39.805351;8244;1.22
8244;2025-05-22 22:20:39.805351;8186;0.42
8245;2025-05-22 23:36:39.805351;8248;0.6
8246;2025-05-23 03:13:39.805351;8275;6.67
8247;2025-05-23 02:25:39.805351;8222;3.7
8248;2025-05-22 21:01:39.805351;8098;2.3
8249;2025-05-23 02:11:39.805351;8135;11.13
8250;2025-05-23 04:48:39.805351;8291;18.0
8251;2025-05-23 04:29:39.805351;8270;18.87
8252;2025-05-22 22:48:39.805351;8218;1.0
8253;2025-05-23 02:17:39.805351;8289;2.0
8254;2025-05-23 05:12:39.805351;8273;5.35
8255;2025-05-23 01:57:39.805351;8301;5.73
8256;2025-05-23 03:58:39.805351;8292;3.63
8257;2025-05-23 00:45:39.805351;8232;1.78
8258;2025-05-23 00:58:39.805351;8284;1.77
8259;2025-05-23 03:59:39.805351;8243;2.42
8260;2025-05-22 23:51:39.805351;8147;5.7
8261;2025-05-23 04:38:39.805351;8305;16.2
8262;2025-05-23 04:39:39.805351;8299;16.53
8263;2025-05-23 02:55:39.805351;8216;8.63
8264;2025-05-23 03:04:39.805351;8288;11.6
8265;2025-05-23 04:14:39.805351;8245;2.5
8266;2025-05-23 01:55:39.805351;8285;3.6
8267;2025-05-23 03:26:39.805351;8296;5.97
8268;2025-05-23 03:54:39.805351;8237;19.33
8269;2025-05-23 02:56:39.805351;8274;6.1
8270;2025-05-23 02:34:39.805351;8136;11.83
8271;2025-05-23 00:58:39.805351;8294;0.6
8272;2025-05-23 02:08:39.805351;8303;1.57
8273;2025-05-23 02:15:39.805351;8311;0.76
8274;2025-05-23 02:56:39.805351;8295;5.03
8275;2025-05-23 02:45:39.805351;8290;2.47
8276;2025-05-23 01:01:39.805351;8310;1.13
8277;2025-05-23 03:06:39.805351;8324;4.0
8278;2025-05-23 02:21:39.805351;8241;3.22
8279;2025-05-23 01:38:39.805351;8139;4.92
8280;2025-05-22 23:06:39.805351;8235;0.12
8281;2025-05-23 03:09:39.805351;8182;5.33
8282;2025-05-23 02:51:39.805351;8315;7.93
8283;2025-05-23 03:06:39.805351;8258;3.62
8284;2025-05-23 02:04:39.805351;8268;2.37
8285;2025-05-23 03:50:39.805351;8286;7.43
8286;2025-05-23 03:36:39.805351;8242;4.47
8287;2025-05-23 01:57:39.805351;8306;1.33
8288;2025-05-23 03:51:39.805351;8267;2.08
8289;2025-05-23 01:49:39.805351;8318;3.47
8290;2025-05-23 03:09:39.805351;8279;6.33
8291;2025-05-23 00:38:39.805351;8280;0.63
8292;2025-05-23 01:11:39.805351;8266;0.74
8293;2025-05-22 21:52:39.805351;8178;0.5
8294;2025-05-23 04:48:39.805351;8304;4.23
8295;2025-05-23 07:01:39.805351;8336;5.62
8296;2025-05-23 03:51:39.805351;8319;5.73
8297;2025-05-23 04:38:39.805351;8260;10.17
8298;2025-05-23 02:46:39.805351;8340;0.61
8299;2025-05-23 02:29:39.805351;8281;1.23
8300;2025-05-22 19:00:39.805351;8054;0.25
8301;2025-05-23 04:53:39.805351;8297;8.83
8302;2025-05-23 05:32:39.805351;8332;17.0
8303;2025-05-23 06:30:39.805351;8309;23.27
8304;2025-05-23 06:02:39.805351;8316;10.33
8305;2025-05-23 05:15:39.805351;8298;9.53
8306;2025-05-23 02:03:39.805351;8219;1.69
8307;2025-05-23 03:40:39.805351;8349;1.95
8308;2025-05-23 05:10:39.805351;8300;4.65
8309;2025-05-23 03:40:39.805351;8287;3.5
8310;2025-05-23 02:20:39.805351;8327;2.33
8311;2025-05-23 01:37:39.805351;8317;1.37
8312;2025-05-23 04:07:39.805351;8346;5.0
8313;2025-05-23 05:45:39.805351;8344;4.17
8314;2025-05-23 06:50:39.805351;8360;4.78
8315;2025-05-23 03:49:39.805351;8362;1.75
8316;2025-05-23 06:13:39.805351;8322;2.58
8317;2025-05-23 02:03:39.805351;8350;0.63
8318;2025-05-23 01:53:39.805351;8343;0.6
8319;2025-05-23 04:16:39.805351;8308;7.27
8320;2025-05-23 03:42:39.805351;8342;2.13
8321;2025-05-23 00:30:39.805351;8263;3.6
8322;2025-05-23 01:28:39.805351;8330;0.12
8323;2025-05-23 06:24:39.805351;8357;4.42
8324;2025-05-23 06:43:39.805351;8371;17.47
8325;2025-05-23 04:50:39.805351;8369;2.48
8326;2025-05-23 07:15:39.805351;8353;10.83
8327;2025-05-23 03:39:39.805351;8293;3.3
8328;2025-05-23 01:54:39.805351;8333;0.6
8329;2025-05-23 02:46:39.805351;8354;1.77
8330;2025-05-23 02:13:39.805351;8313;2.87
8331;2025-05-23 02:30:39.805351;8347;1.73
8332;2025-05-23 07:35:39.805351;8378;5.0
8333;2025-05-23 07:54:39.805351;8379;10.5
8334;2025-05-23 01:49:39.805351;8331;0.58
8335;2025-05-23 04:45:39.805351;8345;3.15
8336;2025-05-23 07:17:39.805351;8367;10.17
8337;2025-05-23 05:22:39.805351;8368;6.23
8338;2025-05-23 03:01:39.805351;8365;0.88
8339;2025-05-23 06:02:39.805351;8358;8.07
8340;2025-05-23 06:05:39.805351;8386;3.27
8341;2025-05-23 02:50:39.805351;8363;1.53
8342;2025-05-23 07:56:39.805351;8377;5.38
8343;2025-05-23 03:35:39.805351;8374;4.6
8344;2025-05-23 02:33:39.805351;8364;0.43
8345;2025-05-23 07:01:39.805351;8391;8.27
8346;2025-05-23 04:30:39.805351;8302;15.8
8347;2025-05-23 04:00:39.805351;8366;0.93
8348;2025-05-23 07:07:39.805351;8370;9.53
8349;2025-05-23 02:16:39.805351;8348;0.29
8350;2025-05-23 02:46:39.805351;8381;0.5
8351;2025-05-23 01:03:39.805351;8312;0.57
8352;2025-05-23 01:58:39.805351;8325;3.33
8353;2025-05-23 03:13:39.805351;8355;5.27
8354;2025-05-23 03:53:39.805351;8326;2.73
8355;2025-05-23 04:37:39.805351;8278;4.65
8356;2025-05-23 03:29:39.805351;8335;4.3
8357;2025-05-23 02:07:39.805351;8356;0.12
8358;2025-05-23 07:04:39.805351;8402;15.8
8359;2025-05-23 06:53:39.805351;8394;3.93
8360;2025-05-23 06:30:39.805351;8388;3.63
8361;2025-05-23 04:26:39.805351;8337;1.5
8362;2025-05-23 05:53:39.805351;8375;3.45
8363;2025-05-23 03:30:39.805351;8380;1.63
8364;2025-05-23 08:10:39.805351;8384;5.4
8365;2025-05-23 06:57:39.805351;8401;7.77
8366;2025-05-23 04:59:39.805351;8382;2.23
8367;2025-05-23 05:59:39.805351;8282;5.95
8368;2025-05-23 03:29:39.805351;8405;0.57
8369;2025-05-23 04:19:39.805351;8416;0.87
8370;2025-05-23 05:21:39.805351;8321;4.32
8371;2025-05-23 07:11:39.805351;8409;3.87
8372;2025-05-23 05:58:39.805351;8404;2.82
8373;2025-05-23 06:31:39.805351;8400;6.93
8374;2025-05-23 05:30:39.805351;8314;2.33
8375;2025-05-23 08:47:39.805351;8393;23.4
8376;2025-05-23 02:13:39.805351;8123;5.82
8377;2025-05-23 04:51:39.805351;8417;1.38
8378;2025-05-23 05:14:39.805351;8361;3.18
8379;2025-05-23 02:08:39.805351;8351;0.17
8380;2025-05-23 03:55:39.805351;8372;0.77
8381;2025-05-23 06:50:39.805351;8395;7.7
8382;2025-05-23 04:58:39.805351;8383;4.4
8383;2025-05-23 04:10:39.805351;8411;0.78
8384;2025-05-23 04:36:39.805351;8385;3.6
